Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/Iteration,Diagnostics/SamplerIteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumUpdates,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Diagnostics/StepsPerSecond,Diagnostics/NonEvalSamplesPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/OptThrottle,Traj_Infos/Length,Traj_Infos/Return,Traj_Infos/NonzeroRewards,Traj_Infos/DiscountedReturn,Traj_Infos/reachv1_episode_success,Traj_Infos/reachv1_episode_success_traj_sum,Traj_Infos/pushv1_episode_success,Traj_Infos/pushv1_episode_success_traj_sum,Traj_Infos/pickplacev1_episode_success,Traj_Infos/pickplacev1_episode_success_traj_sum,Traj_Infos/dooropenv1_episode_success,Traj_Infos/dooropenv1_episode_success_traj_sum,Traj_Infos/drawerclosev1_episode_success,Traj_Infos/drawerclosev1_episode_success_traj_sum,Traj_Infos/buttonpresstopdownv1_episode_success,Traj_Infos/buttonpresstopdownv1_episode_success_traj_sum,Traj_Infos/windowopenv1_episode_success,Traj_Infos/windowopenv1_episode_success_traj_sum,Traj_Infos/basketballv1_episode_success,Traj_Infos/basketballv1_episode_success_traj_sum,Traj_Infos/draweropenv1_episode_success,Traj_Infos/draweropenv1_episode_success_traj_sum,Traj_Infos/doorclosev1_episode_success,Traj_Infos/doorclosev1_episode_success_traj_sum,Traj_Infos/shelfplacev1_episode_success,Traj_Infos/shelfplacev1_episode_success_traj_sum,Traj_Infos/sweepintov1_episode_success,Traj_Infos/sweepintov1_episode_success_traj_sum,Traj_Infos/leverpullv1_episode_success,Traj_Infos/leverpullv1_episode_success_traj_sum,Traj_Infos/episode_success,Traj_Infos/episode_success_traj_sum,Traj_Infos/training_episode_success,Traj_Infos/training_episode_success_traj_sum,Traj_Infos/testing_episode_success,Traj_Infos/testing_episode_success_traj_sum,Traj_Infos/demonstration_success,Traj_Infos/demonstration_success_traj_sum,Traj_Infos/timeout,Traj_Infos/timeout_traj_sum,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,pi_loss/Average,pi_loss/Std,pi_loss/Median,pi_loss/Min,pi_loss/Max,eta_loss/Average,eta_loss/Std,eta_loss/Median,eta_loss/Min,eta_loss/Max,alpha_loss/Average,alpha_loss/Std,alpha_loss/Median,alpha_loss/Min,alpha_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,alpha_mu_loss/Average,alpha_mu_loss/Std,alpha_mu_loss/Median,alpha_mu_loss/Min,alpha_mu_loss/Max,alpha_sigma_loss/Average,alpha_sigma_loss/Std,alpha_sigma_loss/Median,alpha_sigma_loss/Min,alpha_sigma_loss/Max,mu_kl/Average,mu_kl/Std,mu_kl/Median,mu_kl/Min,mu_kl/Max,sigma_kl/Average,sigma_kl/Std,sigma_kl/Median,sigma_kl/Min,sigma_kl/Max,advantage/Average,advantage/Std,advantage/Median,advantage/Min,advantage/Max,normalized_return/Average,normalized_return/Std,normalized_return/Median,normalized_return/Min,normalized_return/Max,alpha/Average,alpha/Std,alpha/Median,alpha/Min,alpha/Max,eta/Average,eta/Std,eta/Median,eta/Min,eta/Max,alpha_mu/Average,alpha_mu/Std,alpha_mu/Median,alpha_mu/Min,alpha_mu/Max,alpha_sigma/Average,alpha_sigma/Std,alpha_sigma/Median,alpha_sigma/Min,alpha_sigma/Max,pi_mu/Average,pi_mu/Std,pi_mu/Median,pi_mu/Min,pi_mu/Max,pi_log_std/Average,pi_log_std/Std,pi_log_std/Median,pi_log_std/Min,pi_log_std/Max,policy_kl/Average,policy_kl/Std,policy_kl/Median,policy_kl/Min,policy_kl/Max,entropy/Average,entropy/Std,entropy/Median,entropy/Min,entropy/Max,perplexity/Average,perplexity/Std,perplexity/Median,perplexity/Min,perplexity/Max,optim_buffer_wait_time/Average,optim_buffer_wait_time/Std,optim_buffer_wait_time/Median,optim_buffer_wait_time/Min,optim_buffer_wait_time/Max
81943,264,41.313809633255005,0,0,109.53646230697632,0,0,0.0,0.0,nan,nan,nan,1.0,310.3901515151515,965.5764796778305,287.7537878787879,410.83889568630747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81921,264,82.61722135543823,24,128,785.3863787651062,5046272,2100,3.409090909090909,3.409090909090909,7466.557111445061,7952.564488712929,3.1071987269086225,0.43781897319567,310.3068181818182,19815.47762882749,300.0,5640.976163520071,0.09523809523809523,9.61904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.7651515151515159,0.011299435028248588,1.1412429378531084,0.0,0.0,0.0,0.0,0.0,0.0,2598.4127156212217,18868.243748570945,132.44477081298828,18.915504455566406,589903.25,4.314671832152776,0.21620431835397083,4.311402082443237,3.019083023071289,6.0970635414123535,35.385741053081695,3.456347626978208,36.09427261352539,8.7745943069458,38.83368682861328,nan,nan,nan,nan,nan,2558.7052864519756,18867.978673174846,92.36036682128906,4.528610706329346,589862.5,0.007024340377898798,0.00024248051065837585,0.007028732215985656,0.006668813526630402,0.007500000298023224,-0.0010623893871927305,0.0009438664247607434,-0.0007953034073580056,-0.0073499297723174095,9.32738657866139e-06,0.005204691250500478,0.0031454596196712425,0.004593893187120557,4.3793893382826354e-06,0.024616654962301254,0.0010723893637858087,0.0009438663840242153,0.0008053033088799566,6.726133392476186e-07,0.007359928917139769,2.2744703,68.74732,-1.3088474,-63.393867,19150.742,-2.381853,70.5402,-7.976429,-63.417767,19128.555,nan,nan,nan,nan,nan,1.1192723899795896,0.06950447464018171,1.1191611886024475,1.0,1.2400028705596924,0.9365787394841512,0.032330735914591235,0.9371642470359802,0.8891748785972595,1.0,1.1296948927640915,0.07581120835908996,1.1284602880477905,0.9995846748352051,1.269677996635437,0.06845363130792975,0.022208540749852252,0.06489381566643715,0.008581390604376793,0.1351059526205063,0.7134981695243291,0.010454358549308799,0.7122690081596375,0.6882655024528503,0.7564815878868103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81724,264,124.93245124816895,49,258,1482.9941890239716,10171392,4600,3.996003996003996,3.7048223094734722,7346.706737841986,7821.117091141819,3.5836754738630443,0.5096815216659959,309.56060606060606,13358.35827304499,299.8787878787879,4146.395080858268,0.015873015873015872,3.2380952380952435,0.0,0.0,0.0,0.0,0.0,0.0,0.9316239316239316,92.4017094017095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888888888888887,13.907828282828296,0.2071563088512241,20.743879472693052,0.0,0.0,0.0,0.0,0.0,0.0,351.8336821752548,3690.726176920686,48.373796463012695,6.032130718231201,90578.8359375,4.459240156936645,0.40873886544372734,4.4289820194244385,2.899381637573242,9.092763900756836,26.907374495100974,10.627557382063705,33.042171478271484,0.5174957513809204,36.51021194458008,nan,nan,nan,nan,nan,320.4603518938541,3690.0236364161256,11.603323459625244,0.6846697330474854,90538.9375,0.006705248028226197,5.6440297863961776e-05,0.006718652090057731,0.006578913889825344,0.006810067221522331,-0.0018878837107680739,0.0006272355175466158,-0.0017648455686867237,-0.0051980703137815,-0.0007198824896477163,0.007473799575958401,0.0024675436464135676,0.007016950519755483,0.002186913276091218,0.018804054707288742,0.0018978836958296597,0.0006272354821941729,0.0017748455284163356,0.00072988256579265,0.005208069924265146,0.15345219,24.14014,-0.5052939,-21.9816,6037.3564,0.15518135,25.077469,-0.8351962,-27.65627,6035.749,nan,nan,nan,nan,nan,1.3698731630325318,0.07336790316081998,1.3711132407188416,1.2401056289672852,1.4946401119232178,0.8940330863475799,0.007525373433685372,0.8958203792572021,0.8771883249282837,0.9080087542533875,1.394196240091324,0.07136971329083407,1.3967066407203674,1.2698103189468384,1.5093564987182617,0.0652891995284357,0.02141994061982102,0.0639418475329876,-0.005549615249037743,0.13617736101150513,0.7362303817749023,0.013203891879836798,0.7380768358707428,0.6952471733093262,0.7626678347587585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81748,264,167.3427140712738,73,383,2159.169105529785,15099392,7000,3.9896103896103896,3.797768810823641,7288.055027929493,7775.757091160183,3.549377448666961,0.5037526654581884,309.6515151515151,8108.453007482846,298.9128787878788,2517.0142509871866,0.0,0.0,0.012345679012345678,2.5308641975308683,0.0,0.0,0.0,0.0,0.8119658119658119,80.33333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212121212121212,12.126262626262639,0.18079096045197737,18.086629001883257,0.0,0.0,0.0,0.0,0.0,0.0,134.91806438505648,1512.1822640625685,22.585283279418945,4.951144218444824,43885.94140625,4.43645563830932,0.3519904402705859,4.413984775543213,2.708865165710449,8.923832893371582,17.2811056470871,12.962971785452915,15.732498168945312,0.35694050788879395,35.29073715209961,nan,nan,nan,nan,nan,113.19407876495893,1510.9208334862647,2.233366847038269,0.21770867705345154,43847.95703125,0.006406288514845073,0.00020615009930402122,0.006457503652200103,0.005953207146376371,0.006713657174259424,-0.001330765027232701,0.00043819099229287393,-0.001270213455427438,-0.0042383549734950066,-0.000526973744854331,0.006585167047742289,0.001768004082735679,0.006192214321345091,0.0035266259219497442,0.018959997221827507,0.0013407650094207687,0.0004381909920113766,0.001280213356949389,0.0005369738209992647,0.004248354583978653,0.029553272,14.337717,-0.28517672,-10.503981,4530.261,-0.09792273,14.547892,-0.4089831,-14.034598,4532.075,nan,nan,nan,nan,nan,1.6043750532964864,0.06163755468144883,1.6063326597213745,1.4947364330291748,1.7082600593566895,0.854171815738082,0.027486674688111352,0.8610004782676697,0.7937608957290649,0.8951541781425476,1.6091410166521867,0.055426253904788184,1.6114651560783386,1.5094157457351685,1.7035311460494995,0.05270832024437065,0.014850241696992372,0.052920933812856674,0.008767331950366497,0.08888789266347885,0.7317181537051995,0.01163606521602781,0.7314729988574982,0.7095043659210205,0.771997332572937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81714,264,209.3527524471283,97,507,2833.783665418625,19987968,9400,4.021784666945957,3.852557698711545,7246.472712960005,7727.696900281568,3.5575870173858424,0.5048283570175462,309.52272727272725,11031.902623687094,299.47727272727275,3254.7749539703213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,90.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,3.7407407407407365,0.0,0.0,0.13005050505050503,13.422979797979814,0.192090395480226,19.83050847457629,0.0038314176245210726,0.3869731800766279,0.0,0.0,0.0,0.0,104.74154433170955,1454.257172010742,13.396120071411133,4.789238929748535,44372.63671875,4.246242652138074,0.3152305198283437,4.253955841064453,2.904618501663208,6.195343017578125,13.623796140265961,12.761089635807583,7.943204879760742,0.31847110390663147,34.93068313598633,nan,nan,nan,nan,nan,86.86619041298826,1453.0768853988088,1.2086753249168396,0.18543680012226105,44335.74609375,0.0052973414198883495,0.0002803511124246865,0.005188978044316173,0.0049830409698188305,0.005952639505267143,-0.0013604305890961162,0.0003356077951662479,-0.0012952715042047203,-0.0031223914120346308,-0.000733218970708549,0.006613304840478425,0.0021907295478442806,0.006038237363100052,0.0030730494763702154,0.018904658034443855,0.001370430575479986,0.00033560779920892514,0.001305271522141993,0.0007432188722305,0.003132391255348921,0.027415019,12.538075,-0.2212595,-15.414455,4343.8755,0.029628221,12.665817,-0.37043118,-10.009256,4343.9785,nan,nan,nan,nan,nan,1.8067751848200957,0.056610809876377496,1.806750774383545,1.708346962928772,1.9030154943466187,0.7063121994833151,0.03738015015807913,0.6918637454509735,0.6644054651260376,0.7936851978302002,1.8229604707658291,0.07027376703933938,1.8235582113265991,1.7036197185516357,1.9418538808822632,0.05872513014357537,0.0124134295849906,0.05813969485461712,0.02398177981376648,0.10435255616903305,0.7020994681864977,0.009648311696616866,0.7015207409858704,0.6814762949943542,0.7320805191993713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81687,264,251.3649604320526,121,632,3513.8049461841583,24915968,11800,3.9896103896103896,3.87966463915831,7246.832032156858,7724.028090262881,3.529301314362106,0.5008979724605624,309.42045454545456,11915.760246457667,299.6098484848485,3320.7973509778276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658119658119657,100.14529914529925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,3.7777777777777732,0.0,0.0,0.1452020202020202,14.922979797979814,0.2128060263653484,22.06591337099814,0.007662835249042145,0.39080459770114895,0.0,0.0,0.0,0.0,49.43681688070297,326.6113630623697,12.561485767364502,4.602419376373291,8280.0087890625,4.180767327944437,0.2930076667856254,4.181768894195557,2.3893215656280518,7.845061779022217,13.297611022715767,12.872720420854096,7.345975637435913,0.324052095413208,34.06114196777344,nan,nan,nan,nan,nan,31.952665444401404,324.5589245586062,1.113024652004242,0.09947718679904938,8243.005859375,0.005753142242707933,0.0003760338800785625,0.005714726401492953,0.00519051356241107,0.006254576146602631,-0.0012325629476981704,0.0003699585145302725,-0.001162724569439888,-0.003958245273679495,-0.0005395496264100075,0.008923032417660579,0.0021148502580879483,0.00851784972473979,0.004539006855338812,0.02322571538388729,0.0012425629250113464,0.0003699585033104562,0.0011727245291694999,0.0005495495861396194,0.003968244884163141,-0.009206276,7.575126,-0.16005206,-31.509718,1790.0569,0.04455719,7.7837677,-0.33929193,-8.872343,1793.0624,nan,nan,nan,nan,nan,2.0015233049293357,0.055548858573977025,2.0040791034698486,1.9031157493591309,2.0901079177856445,0.7670856427401305,0.05013785247328291,0.7619634568691254,0.692068338394165,0.8339434862136841,2.0509025179346403,0.06846646369514474,2.0474718809127808,1.9419384002685547,2.1645584106445312,0.05727037072414532,0.013673682341506978,0.05688650347292423,0.019044501706957817,0.09876137226819992,0.6904972409208615,0.005395632836618335,0.6903664469718933,0.6777095198631287,0.7109106183052063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81653,264,293.97174978256226,146,762,4218.325577735901,30041088,14300,3.996003996003996,3.899512560929884,7274.620175014126,7742.880830163811,3.5485121202109053,0.5037760651096428,309.2916666666667,15145.868258441318,300.0,4322.141060692942,0.015873015873015872,3.2222222222222276,0.024691358024691357,1.2592592592592577,0.0,0.0,0.02222222222222222,4.52222222222223,0.9487179487179487,93.25641025641035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,14.676767676767692,0.21845574387947267,21.88888888888891,0.0038314176245210726,0.0038314176245210726,0.0,0.0,0.0,0.0,38.864626120758054,296.5191429682899,8.232777118682861,4.646079063415527,9088.951171875,4.219318399524688,0.29154799501911327,4.214863061904907,2.1411592960357666,5.962480545043945,10.356679056930542,11.772353464271871,3.2154043912887573,0.3026900589466095,33.531517028808594,nan,nan,nan,nan,nan,24.282636381393672,294.61706921079303,0.6563113331794739,0.10138692706823349,9052.3447265625,0.0059692809129133825,7.887046435475603e-05,0.005957661895081401,0.005829207133501768,0.006209446117281914,-0.0009616279557114467,0.0002995349502103042,-0.0008920289983507246,-0.0028944893274456263,-0.0004910787101835012,0.007278305234760046,0.002079471616251656,0.006878736196085811,0.0035222165752202272,0.02092491090297699,0.0009716279368847608,0.0002995349510996706,0.0009020288998726755,0.0005010787863284349,0.0029044891707599163,0.021669919,6.794585,-0.095959425,-39.524746,2353.8784,-0.0039143935,6.912114,-0.3239855,-7.5698524,2353.8909,nan,nan,nan,nan,nan,2.1762264127731323,0.053179119431499125,2.1747509241104126,2.0901808738708496,2.2716262340545654,0.7959041348934174,0.010516060969788358,0.7943549156188965,0.7772276997566223,0.8279260993003845,2.266135991001129,0.06279005391541514,2.264453172683716,2.1646177768707275,2.382718801498413,0.08202775966674089,0.014615705173317796,0.08194209262728691,0.04729098454117775,0.12125526368618011,0.6978777098894119,0.006716547986940016,0.6972804367542267,0.6796431541442871,0.7206709980964661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81664,264,336.5826814174652,170,887,4892.359505176544,34969088,16700,3.9896103896103896,3.9122095491881286,7311.204672904198,7804.593802782751,3.5606516264143817,0.5064046682882449,309.3333333333333,18108.86071120159,299.8333333333333,5138.299232255591,0.047619047619047616,6.444444444444446,0.024691358024691357,2.4938271604938245,0.0,0.0,0.5666666666666667,52.91111111111114,0.8034188034188033,68.50427350427354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18939393939393936,16.900252525252533,0.28248587570621464,25.207156308851236,0.0,0.0,0.0,0.0,0.0,0.0,47.571526810129484,198.7519207562609,13.095980167388916,4.714722633361816,3629.283935546875,4.083445825477441,0.32251747354793103,4.091977119445801,2.078775644302368,7.084734916687012,12.551115064981083,11.882726547961813,7.4591145515441895,0.3546793460845947,32.31605911254883,nan,nan,nan,nan,nan,30.930128044479837,195.72997689958058,1.5835605263710022,0.1440114974975586,3594.098876953125,0.006812725810062451,0.0004937776150175606,0.006701759994029999,0.006011658348143101,0.007607303559780121,-0.001558335249768182,0.00047385176661628517,-0.0014484856510534883,-0.004620108287781477,-0.0006565884104929864,0.010388302642968483,0.003310376309591142,0.009528068359941244,0.005281118210405111,0.03581148013472557,0.0015683352229583156,0.0004738517531555043,0.0014584855525754392,0.0006665884866379201,0.004630107898265123,0.021934005,7.5730786,-0.13381071,-56.375877,1480.5319,0.41557458,7.7659082,-0.12710918,-5.5606217,1482.6296,nan,nan,nan,nan,nan,2.365279307961464,0.057526642953632606,2.359312653541565,2.2717227935791016,2.4671645164489746,0.9083634504924217,0.06583701175142002,0.8935680091381073,0.8015546202659607,1.0143073797225952,2.5232748476664226,0.07648830653587654,2.522628664970398,2.3828680515289307,2.6447250843048096,0.1099466016019384,0.012525767962148292,0.1106581762433052,0.07090241461992264,0.14331777393817902,0.6774015585333109,0.007837747513989064,0.6766106486320496,0.6588577032089233,0.7022424340248108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81781,264,377.98457765579224,194,1011,5556.980308294296,39857664,19100,4.021784666945957,3.925649029506596,7355.436328606587,7844.075245531341,3.611081670542876,0.5131058214217431,309.7765151515151,22262.888829118743,299.95454545454544,6414.319082915698,0.12698412698412698,14.603174603174622,0.0,0.0,0.0,0.0,0.0,0.0,0.7264957264957266,52.89743589743591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,1.6031746031746015,0.0,0.0,0.0,0.0,0.0,0.0,0.1186868686868687,9.103535353535358,0.1751412429378531,13.387947269303206,0.0038314176245210726,0.3869731800766279,0.0,0.0,0.0,0.0,41.906018175085386,129.20796307692507,14.918333053588867,4.613404750823975,2482.842041015625,4.019047517577807,0.30556425514851754,4.02676248550415,2.6242311000823975,5.518017768859863,12.700301262661815,11.326298902826561,9.131788730621338,0.3321916460990906,31.753219604492188,nan,nan,nan,nan,nan,25.17891413041701,125.56153724080697,1.7336981892585754,0.12980027496814728,2448.662109375,0.007727853963927676,0.00011639849714245915,0.007688499288633466,0.007577203679829836,0.007952549494802952,-0.0009069592246669345,0.0004742568566205111,-0.0008009141311049461,-0.003228082787245512,-0.00022837836877442896,0.0075510714044018335,0.004919970978645752,0.006781571079045534,0.0019985174294561148,0.04845527932047844,0.0009169592130335028,0.0004742568447050159,0.0008109141199383885,0.00023837840126361698,0.0032380828633904457,0.015854942,6.9245615,-0.18155155,-45.2395,1348.9824,0.60184216,7.0768127,0.08809661,-5.463862,1358.2599,nan,nan,nan,nan,nan,2.568690041700999,0.05671432598902946,2.5723687410354614,2.467252016067505,2.6613566875457764,1.0303805435697238,0.015519797077410968,1.0251333117485046,1.0102938413619995,1.0603399276733398,2.732292340695858,0.05425538051561695,2.7247308492660522,2.6447842121124268,2.8153035640716553,0.10714387357545396,0.010502061121658784,0.1055670753121376,0.07638004422187805,0.18271185457706451,0.6691086589048306,0.007321200689440994,0.6697986721992493,0.6474878191947937,0.6877564787864685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81729,264,419.9906539916992,218,1136,6230.184197425842,44785664,21500,3.9896103896103896,3.9326870312785807,7320.219148402832,7807.378131070177,3.565041793053327,0.5058703531419431,309.57954545454544,21773.47218894981,299.9621212121212,6044.095042797994,0.14285714285714285,11.30158730158731,0.012345679012345678,1.2469135802469122,0.0,0.0,0.0,0.0,0.5641025641025641,50.99145299145304,0.2,36.33333333333339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10732323232323232,10.623737373737384,0.160075329566855,15.845574387947284,0.0,0.0,0.0,0.0,0.0,0.0,26.4087312545379,37.46655639502838,16.081637382507324,4.580905437469482,493.7486572265625,4.133609193563461,0.32052505295375516,4.107047080993652,2.4254839420318604,6.42783260345459,12.629873551887771,10.627196842825741,9.916599750518799,0.3211019039154053,31.948593139648438,nan,nan,nan,nan,nan,9.637897541324298,32.01550944769388,1.9203762412071228,0.14371633529663086,458.17254638671875,0.007321643860195764,0.00014568257094347417,0.007298222044482827,0.007127620279788971,0.007636599242687225,-0.0008581295243978578,0.0002658718594119753,-0.0008200601441785693,-0.003067029407247901,-0.00034986776881851256,0.007315192091822003,0.0026703624692727226,0.006820083130151033,0.002700514392927289,0.02740798145532608,0.0008681295110970192,0.000265871849196233,0.0008300601912196726,0.0003598677576519549,0.0030770290177315474,0.010229571,4.1996145,-0.13029334,-41.447887,522.6508,0.48615512,4.4284697,-0.123522475,-2.581065,524.7259,nan,nan,nan,nan,nan,2.762757384677728,0.05943642660789065,2.7615472078323364,2.6614420413970947,2.8668863773345947,0.9762191984305779,0.019424336399456926,0.9730961918830872,0.9503493905067444,1.0182133913040161,2.9190343095858893,0.0660974031333747,2.9172502756118774,2.8153672218322754,3.040660858154297,0.08883862097281962,0.011255418450583253,0.08991040661931038,0.03358915075659752,0.11813973635435104,0.6799297301471233,0.004823161695247968,0.680000364780426,0.6639262437820435,0.6943787932395935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
