Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/Iteration,Diagnostics/SamplerIteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumUpdates,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Diagnostics/StepsPerSecond,Diagnostics/NonEvalSamplesPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/OptThrottle,Traj_Infos/Length,Traj_Infos/Return,Traj_Infos/NonzeroRewards,Traj_Infos/DiscountedReturn,Traj_Infos/reachv1_episode_success,Traj_Infos/reachv1_episode_success_traj_sum,Traj_Infos/pushv1_episode_success,Traj_Infos/pushv1_episode_success_traj_sum,Traj_Infos/pickplacev1_episode_success,Traj_Infos/pickplacev1_episode_success_traj_sum,Traj_Infos/dooropenv1_episode_success,Traj_Infos/dooropenv1_episode_success_traj_sum,Traj_Infos/drawerclosev1_episode_success,Traj_Infos/drawerclosev1_episode_success_traj_sum,Traj_Infos/buttonpresstopdownv1_episode_success,Traj_Infos/buttonpresstopdownv1_episode_success_traj_sum,Traj_Infos/windowopenv1_episode_success,Traj_Infos/windowopenv1_episode_success_traj_sum,Traj_Infos/basketballv1_episode_success,Traj_Infos/basketballv1_episode_success_traj_sum,Traj_Infos/draweropenv1_episode_success,Traj_Infos/draweropenv1_episode_success_traj_sum,Traj_Infos/doorclosev1_episode_success,Traj_Infos/doorclosev1_episode_success_traj_sum,Traj_Infos/shelfplacev1_episode_success,Traj_Infos/shelfplacev1_episode_success_traj_sum,Traj_Infos/sweepintov1_episode_success,Traj_Infos/sweepintov1_episode_success_traj_sum,Traj_Infos/leverpullv1_episode_success,Traj_Infos/leverpullv1_episode_success_traj_sum,Traj_Infos/episode_success,Traj_Infos/episode_success_traj_sum,Traj_Infos/training_episode_success,Traj_Infos/training_episode_success_traj_sum,Traj_Infos/testing_episode_success,Traj_Infos/testing_episode_success_traj_sum,Traj_Infos/demonstration_success,Traj_Infos/demonstration_success_traj_sum,Traj_Infos/timeout,Traj_Infos/timeout_traj_sum,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,pi_loss/Average,pi_loss/Std,pi_loss/Median,pi_loss/Min,pi_loss/Max,eta_loss/Average,eta_loss/Std,eta_loss/Median,eta_loss/Min,eta_loss/Max,alpha_loss/Average,alpha_loss/Std,alpha_loss/Median,alpha_loss/Min,alpha_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,alpha_mu_loss/Average,alpha_mu_loss/Std,alpha_mu_loss/Median,alpha_mu_loss/Min,alpha_mu_loss/Max,alpha_sigma_loss/Average,alpha_sigma_loss/Std,alpha_sigma_loss/Median,alpha_sigma_loss/Min,alpha_sigma_loss/Max,mu_kl/Average,mu_kl/Std,mu_kl/Median,mu_kl/Min,mu_kl/Max,sigma_kl/Average,sigma_kl/Std,sigma_kl/Median,sigma_kl/Min,sigma_kl/Max,advantage/Average,advantage/Std,advantage/Median,advantage/Min,advantage/Max,normalized_return/Average,normalized_return/Std,normalized_return/Median,normalized_return/Min,normalized_return/Max,alpha/Average,alpha/Std,alpha/Median,alpha/Min,alpha/Max,eta/Average,eta/Std,eta/Median,eta/Min,eta/Max,alpha_mu/Average,alpha_mu/Std,alpha_mu/Median,alpha_mu/Min,alpha_mu/Max,alpha_sigma/Average,alpha_sigma/Std,alpha_sigma/Median,alpha_sigma/Min,alpha_sigma/Max,pi_mu/Average,pi_mu/Std,pi_mu/Median,pi_mu/Min,pi_mu/Max,pi_log_std/Average,pi_log_std/Std,pi_log_std/Median,pi_log_std/Min,pi_log_std/Max,policy_kl/Average,policy_kl/Std,policy_kl/Median,policy_kl/Min,policy_kl/Max,entropy/Average,entropy/Std,entropy/Median,entropy/Min,entropy/Max,perplexity/Average,perplexity/Std,perplexity/Median,perplexity/Min,perplexity/Max,optim_buffer_wait_time/Average,optim_buffer_wait_time/Std,optim_buffer_wait_time/Median,optim_buffer_wait_time/Min,optim_buffer_wait_time/Max
82057,264,40.211498498916626,0,0,104.39520215988159,0,0,0.0,0.0,nan,nan,nan,1.0,310.8219696969697,2247.7566770956655,300.0,678.8986091705775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82075,264,81.51780557632446,24,128,779.7345011234283,5046272,2100,3.409090909090909,3.409090909090909,7472.202502867209,7959.00539022143,3.1095480497327803,0.4330997757903052,310.8901515151515,14261.44925593788,300.0,3708.660005389365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,2.5185185185185226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012626262626262625,0.257575757575758,0.0023148148148148147,0.472222222222223,0.0,0.0,0.0,0.0,0.0,0.0,5102.895733428229,44916.44291004862,134.54171752929688,10.216843605041504,1368011.125,4.300959892840613,0.25701908664791734,4.266587018966675,3.2087817192077637,7.465602397918701,34.32790761482148,5.675278621464445,35.8686637878418,2.9978349208831787,39.038204193115234,nan,nan,nan,nan,nan,5064.259878539471,44916.04629580514,93.82784652709961,2.7086784839630127,1367969.0,0.007052442818392245,0.00018491059482437543,0.0070148666854947805,0.00682675838470459,0.007499999832361937,-0.0013555463235618282,0.0009662726436536364,-0.0011391686275601387,-0.005439833737909794,8.931971024139784e-06,0.006062145307417787,0.004570600094892445,0.004906074143946171,2.537641648814315e-06,0.03795962035655975,0.0013655462983507235,0.0009662726210874663,0.0011491685290820897,1.0680289506126428e-06,0.005449832882732153,3.1837244,96.21794,-1.4537501,-58.72571,25207.05,3.2283118,96.927666,-0.58731794,-61.822224,25207.006,nan,nan,nan,nan,nan,1.1227192997932434,0.0715715034992004,1.1237314939498901,1.0,1.2426598072052002,0.9403257273776191,0.024654748134382867,0.9353155493736267,0.910234272480011,1.0,1.1395126484405427,0.07975526398660808,1.1422374248504639,0.9995235204696655,1.2739042043685913,0.056072226855335645,0.027151937135827715,0.047984352335333824,-0.024188555777072906,0.15347996354103088,0.708606557619004,0.013531599336263633,0.7086077332496643,0.6747971773147583,0.7446805834770203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
82012,264,123.32653069496155,49,258,1472.700364112854,10171392,4600,3.996003996003996,3.7048223094734722,7395.919876760519,7870.788327313086,3.607681321003469,0.5102211838605072,310.6515151515151,7852.939936765611,300.0,2328.2965703705045,0.14814814814814814,18.777777777777803,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,86.14814814814824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032828282828282825,3.577020202020206,0.06018518518518518,6.557870370370377,0.0,0.0,0.0,0.0,0.0,0.0,81.99202915802002,867.1063987605835,41.02289390563965,5.526497840881348,27828.60546875,4.382301756000519,0.40466766534312676,4.368027687072754,2.6366446018218994,7.409833908081055,24.482501530742645,11.43874439097193,31.249553680419922,0.57383793592453,36.58002471923828,nan,nan,nan,nan,nan,53.1194609077096,866.433057264344,6.2070653438568115,0.4477381408214569,27789.873046875,0.007752099033631384,0.00027562533605131784,0.007874853909015656,0.007160067092627287,0.008062194101512432,-0.0020011698162415996,0.0006596171287728451,-0.0019257619860582054,-0.006152300629764795,-0.0008526158053427935,0.009411488356348127,0.0034648302063575564,0.00903272582218051,0.003302494529634714,0.022564951330423355,0.002011169806169346,0.0006596170993349797,0.0019357620039954782,0.0008626157650724053,0.006162300240248442,0.016714735,9.829721,-0.24053946,-21.180405,3206.3608,-0.2954825,11.450677,-0.748966,-25.281416,3205.216,nan,nan,nan,nan,nan,1.3725134326457977,0.07330335564482696,1.3738328218460083,1.2427624464035034,1.495652675628662,1.0336132136344909,0.03675004536778325,1.0499805808067322,0.9546752572059631,1.0749592781066895,1.3997258647918702,0.0664636691616247,1.4027220010757446,1.274009108543396,1.5052342414855957,0.10660310406386853,0.016767093628100846,0.10759027302265167,0.052510179579257965,0.15349996089935303,0.7267857718944549,0.00977487557437287,0.7261222898960114,0.699783205986023,0.7572728991508484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81992,264,165.4345154762268,73,383,2144.8170437812805,15099392,7000,3.9896103896103896,3.797768810823641,7332.060264344454,7822.1142660303085,3.5708085702976238,0.5064101070015068,310.57575757575756,6567.452168905741,300.0,1962.7474853645333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,3.4431818181818215,0.0625,6.312500000000006,0.0,0.0,0.0,0.0,0.0,0.0,116.80111497680346,927.2266798090074,23.069584846496582,5.029060363769531,17930.408203125,4.39058131078879,0.3783847793124264,4.3785271644592285,2.7333738803863525,7.2017951011657715,17.19513623127093,12.306960820927392,16.380754470825195,0.3195037245750427,34.92632293701172,nan,nan,nan,nan,nan,95.20790225469818,925.4594510190976,2.270860195159912,0.29403311014175415,17892.267578125,0.007479119408914509,0.0002983408539934265,0.00766415405087173,0.0067534660920500755,0.007851825095713139,-0.0012045921609751531,0.0005110992301468214,-0.0011488567106425762,-0.00455936323851347,-0.0003273508045822382,0.005704134808426412,0.002266869796613966,0.005464466055855155,0.001971151912584901,0.019722672179341316,0.0012145921440120824,0.0005110992324157224,0.0011588566121645272,0.000337350822519511,0.004569363314658403,0.014351122,13.183068,-0.2903847,-22.644117,2871.6125,-0.33748966,13.502213,-0.34615612,-14.850178,2871.5632,nan,nan,nan,nan,nan,1.6064172386626403,0.06270132573585453,1.607034683227539,1.4957562685012817,1.7107164859771729,0.9972159361342589,0.039778775799091164,1.0218870639801025,0.9004620313644409,1.0469101667404175,1.6024977428714435,0.052487153401111854,1.6106984615325928,1.5053044557571411,1.6838982105255127,0.12620235048855344,0.014943764452050711,0.12671010941267014,0.07555897533893585,0.16444914042949677,0.7254878167559703,0.008356639730060816,0.7253744304180145,0.6976268291473389,0.7491250038146973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
82050,264,207.02686667442322,97,507,2812.2739596366882,19987968,9400,4.021784666945957,3.852557698711545,7324.182106548163,7810.916731925052,3.595737706791424,0.5094814478318098,310.79545454545456,8558.686823181244,300.0,2635.62144102935,0.037037037037037035,3.7407407407407365,0.0,0.0,0.0,0.0,0.0,0.0,0.8518518518518517,86.03703703703711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,3.060606060606063,0.05555555555555555,5.611111111111116,0.0,0.0,0.0,0.0,0.0,0.0,23.254159375627836,52.518755590051924,13.711432456970215,4.809689044952393,914.1959228515625,4.355786665578683,0.30148285005453496,4.349730730056763,2.8373706340789795,6.791319370269775,12.059798116100332,11.212066219666884,8.081164836883545,0.3483818769454956,33.6744384765625,nan,nan,nan,nan,nan,6.832642075242474,48.971015806650165,1.1693491339683533,0.11833422631025314,876.920654296875,0.005914921721948001,0.000498692739826903,0.005906990496441722,0.005029528867453337,0.00675282021984458,-0.0006667810106591787,0.00024755082243589773,-0.0006193075969349593,-0.0019410693785175681,-0.000275037600658834,0.004279585860931547,0.0013008663400627307,0.004023407120257616,0.001916654291562736,0.009900882840156555,0.0006767810006810275,0.0002475508098136671,0.0006293075857684016,0.0002850376476999372,0.0019510694546625018,0.0058605936,3.8792856,-0.10196413,-22.525412,1229.9971,-0.48266694,4.298078,-0.54126084,-9.443264,1229.2035,nan,nan,nan,nan,nan,1.807656471679608,0.057007150058522194,1.8075053095817566,1.7107930183410645,1.9044629335403442,0.7886562408258517,0.06649236306424937,0.7875988185405731,0.6706038117408752,0.9003761410713196,1.7651408564547697,0.052195236349505146,1.7623611092567444,1.68393874168396,1.8652734756469727,0.1419590504405399,0.013797854089735462,0.1415451243519783,0.10297197848558426,0.1804323047399521,0.7197275167455276,0.0058119226177499525,0.7197001576423645,0.7058371305465698,0.7342563271522522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81905,264,248.73122262954712,121,632,3484.8508381843567,24915968,11800,3.9896103896103896,3.87966463915831,7327.043431289663,7811.403767830287,3.568365307446265,0.5077142694601647,310.2462121212121,60556.98262824838,299.8939393939394,15529.528491078208,0.14814814814814814,7.5555555555555465,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407407,82.48148148148158,0.5925925925925926,57.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,8.944444444444452,0.16666666666666663,16.398148148148163,0.0,0.0,0.0,0.0,0.0,0.0,14.521697134772937,22.192836073698942,12.090664386749268,4.879546642303467,703.108642578125,4.323519456088543,0.27347658817865944,4.336758613586426,3.151048421859741,6.3462324142456055,7.788260448065897,6.843438586865169,6.5330164432525635,0.33155208826065063,32.38277053833008,nan,nan,nan,nan,nan,2.4055808176472784,19.75887907098117,1.2297852039337158,0.14031855762004852,668.5755004882812,0.00431667656385495,0.00036657803748776707,0.004241166403517127,0.0038816588930785656,0.00502922385931015,-0.0006607579969568178,0.00017509256946309683,-0.0006319500389508903,-0.001458953833207488,-0.00033155744313262403,0.005497247722523753,0.0017330930745817481,0.005088207311928272,0.0025378107093274593,0.014037230052053928,0.0006707579884338581,0.00017509255173527496,0.0006419500277843326,0.00034155743196606636,0.0014689535601064563,-0.0004255375,2.1379592,-0.0644182,-21.73081,1191.9415,-0.1763534,2.8157258,-0.50679433,-7.055625,1192.0387,nan,nan,nan,nan,nan,2.0018020692964393,0.058815769926312565,2.0006731748580933,1.9045379161834717,2.1031484603881836,0.5755568884561459,0.04887707480532998,0.5654888451099396,0.5175544619560242,0.6705632209777832,1.9719753830631574,0.0636431141289459,1.9705303311347961,1.86534583568573,2.082073926925659,0.1865675254414479,0.01790919011388872,0.18431752920150757,0.14877226948738098,0.22999326884746552,0.717563451230526,0.007763448651041333,0.7183902263641357,0.6948501467704773,0.7363101243972778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
82012,264,290.8332803249359,146,762,4183.029612779617,30041088,14300,3.996003996003996,3.899512560929884,7340.698667001256,7811.769367792057,3.5807447762204867,0.5075759783740958,310.6515151515151,66076.187832762,299.6969696969697,18379.86823606211,0.1111111111111111,11.222222222222234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728395061728395,67.61728395061736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07828282828282827,7.2979797979798064,0.1435185185185185,13.379629629629644,0.0,0.0,0.0,0.0,0.0,0.0,9.105288066101075,9.428551006563016,7.526002407073975,4.981955051422119,201.76425170898438,4.230475836086273,0.1612783025355443,4.234499454498291,3.2691245079040527,5.529727935791016,3.5132323144674302,3.8290269095015,2.3516852855682373,0.4412052035331726,31.17193031311035,nan,nan,nan,nan,nan,1.358209853285551,7.230522691803555,0.907317727804184,0.2100009024143219,166.28028869628906,0.0033483251507394015,0.0005009390383503273,0.0033581177704036236,0.0024029703345149755,0.003998320549726486,-0.00036961631888989357,0.00016133960139633706,-0.00033038141555152833,-0.0011151331709697843,-0.00012018247798550874,0.00524825741155073,0.0019529510147152434,0.005011482164263725,0.002033060882240534,0.022872373461723328,0.0003796163249120582,0.00016133959305314442,0.0003403814189368859,0.0001301824813708663,0.0011251333635300398,0.003999087,1.6060598,-0.03225097,-13.191894,257.3262,0.046352513,2.4448228,-0.5034957,-8.592499,256.80743,nan,nan,nan,nan,nan,2.1806731338500978,0.04195045306636658,2.1810508966445923,2.103212833404541,2.2487618923187256,0.4464433616042137,0.06679187139638634,0.447749063372612,0.3203960359096527,0.5331093668937683,2.172152815818787,0.047875947201111414,2.1683621406555176,2.0821683406829834,2.2533233165740967,0.23791422479748725,0.011934351812851862,0.23887304216623306,0.1986628919839859,0.2667109966278076,0.7021040394544601,0.0038528670561438915,0.702034592628479,0.6918423175811768,0.7120376825332642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81922,264,332.63731360435486,170,887,4855.76908659935,34969088,16700,3.9896103896103896,3.9122095491881286,7325.272548702125,7810.624801453239,3.5675028646276585,0.5054549153909293,310.31060606060606,76277.39692095805,300.0,23547.351599914367,0.037037037037037035,7.555555555555568,0.0,0.0,0.0,0.0,0.031746031746031744,1.619047619047617,0.0,0.0,0.8148148148148147,83.82716049382725,0.125,21.236111111111143,0.0,0.0,0.02222222222222222,4.544444444444451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101010101010101,11.40656565656567,0.18055555555555552,19.965277777777803,0.005555555555555555,1.1361111111111128,0.0,0.0,0.0,0.0,8.567235436836878,8.445200164366158,6.491685152053833,4.886237144470215,193.34507751464844,4.1652812763055165,0.18347768733095626,4.2079689502716064,2.8573005199432373,4.834007740020752,3.2160131170849007,4.833903769750189,1.4809004664421082,0.44852691888809204,31.788705825805664,nan,nan,nan,nan,nan,1.1843449791396659,5.5866924143573415,0.7554254531860352,0.17183338105678558,159.5023193359375,0.0015725201400346124,0.0005063573088369097,0.0016601282986812294,0.000655353011097759,0.0024017952382564545,-0.0002894387396008824,0.00013068673778902643,-0.00025355633988510817,-0.0016293309163302183,-0.00013050863344687968,0.00418928501016732,0.0015481826462549263,0.0038021908840164542,0.0017412543529644608,0.015701094642281532,0.0002994387454297491,0.00013068673510574947,0.00026355634327046573,0.00014050862228032202,0.0016393308760598302,0.008071733,1.4926491,-0.015334405,-24.165545,306.7323,0.17132477,2.5813553,-0.4280079,-8.280416,305.7061,nan,nan,nan,nan,nan,2.3224257849653562,0.03853744926404248,2.3289724588394165,2.2487924098968506,2.382415771484375,0.20966935648582877,0.06751430872371819,0.22135045379400253,0.08738037943840027,0.320239394903183,2.352999605933825,0.06024400443315042,2.356426239013672,2.2533626556396484,2.4601149559020996,0.2505343576769034,0.008882216129427014,0.25073228776454926,0.22700144350528717,0.2775357961654663,0.6990329499294361,0.00375534371597097,0.6988047063350677,0.6847397089004517,0.7115175127983093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81873,264,374.54731941223145,194,1011,5524.553161144257,39857664,19100,4.021784666945957,3.925649029506596,7309.647741427713,7798.338205070545,3.58860219815065,0.5066419603000195,310.125,82717.19118639293,300.0,23584.45702269719,0.2222222222222222,22.51851851851854,0.0,0.0,0.0,0.0,0.15873015873015872,9.682539682539682,0.037037037037037035,7.592592592592605,0.9753086419753084,96.03703703703714,0.16666666666666666,17.000000000000025,0.0,0.0,0.0,0.0,0.13333333333333333,13.46666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.14393939393939395,13.929292929292941,0.25,24.13425925925928,0.016666666666666666,1.683333333333335,0.0,0.0,0.0,0.0,6.129655615091324,2.7574741115279933,5.599357604980469,4.9371867179870605,40.29634094238281,4.198973880708218,0.10249736754588505,4.217452764511108,2.835141658782959,4.695485591888428,1.4181266354769468,2.4409022870728823,0.9517492651939392,0.5086419582366943,29.579593658447266,nan,nan,nan,nan,nan,0.5124146219529212,0.42860667276225367,0.42068178951740265,0.15619273483753204,7.058165073394775,0.00011493215616102192,0.00019591965982999323,7.500000620552782e-11,7.499998538884611e-11,0.000654764415230602,-0.00023001464864137234,9.284646469905381e-05,-0.00021049306087661535,-0.0009581716731190681,-8.630466618342325e-05,0.003037836200722571,0.0009036740932173488,0.0028402608586475253,0.0016368897631764412,0.00907052494585514,0.00024001465089592481,9.284646424674772e-05,0.0002204930569860153,9.63046622928232e-05,0.0009681715746410191,0.0040461435,0.99955565,-0.009813666,-24.07712,54.924572,0.21019547,2.0392337,-0.2945631,-7.0897827,59.234184,nan,nan,nan,nan,nan,2.4135800192753476,0.012117017804976597,2.4155726432800293,2.382477045059204,2.431241273880005,0.01532428772487816,0.026122621704510407,9.99999993922529e-09,9.99999993922529e-09,0.08730191737413406,2.5549996626377105,0.05543618828806386,2.551176905632019,2.4602198600769043,2.659348964691162,0.26084724911178153,0.006966758330640372,0.261440247297287,0.22683589160442352,0.27952492237091064,0.6979926357666651,0.002554318019618078,0.6979147493839264,0.6881373524665833,0.7068590521812439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
81934,264,416.24684619903564,218,1136,6197.974643468857,44785664,21500,3.9896103896103896,3.9326870312785807,7317.853869153261,7800.900311917617,3.5638898713408738,0.5063270051135746,310.3560606060606,80648.50533203933,300.0,22861.33312083095,0.18518518518518517,18.777777777777803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753086419753084,100.9753086419754,0.05555555555555555,4.222222222222217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,11.351010101010113,0.20370370370370372,20.810185185185205,0.0,0.0,0.0,0.0,0.0,0.0,10.806767957806587,76.58751947793914,5.273823261260986,4.732133865356445,1722.905029296875,4.247103065252304,0.11520808476931046,4.261139392852783,3.073246717453003,5.267601490020752,1.7122667184223732,4.248434108103042,0.7579430937767029,0.39254963397979736,30.17694091796875,nan,nan,nan,nan,nan,4.847078694446633,74.82420761622535,0.25280317664146423,0.05491360276937485,1689.0987548828125,0.00029147987192143266,0.00023745703360347257,0.0003049449733225629,7.499998538884611e-11,0.0006229841383174062,-0.00046509798398043737,0.0005585419643457841,-0.00025316429673694074,-0.004974967334419489,-4.3393309169914573e-05,0.007393573103133046,0.00934975144962997,0.0038634617812931538,0.0010085790418088436,0.08865144103765488,0.0004750979814374053,0.0005585419498879124,0.00026316428557038307,5.339331255527213e-05,0.004984967410564423,0.008360926,3.0710716,-0.019130819,-32.748596,1048.0524,0.037325982,3.3494794,-0.34230188,-6.019862,1059.6825,nan,nan,nan,nan,nan,2.4721778612335523,0.02377612080292564,2.4900879859924316,2.4312655925750732,2.493029832839966,0.0388639835395528,0.03166093829340728,0.040659330785274506,9.99999993922529e-09,0.08306455612182617,2.7978839268287024,0.07016475566715787,2.839308977127075,2.6594574451446533,2.8670012950897217,0.2385877015690009,0.014181894801500684,0.23459865152835846,0.16438964009284973,0.27390608191490173,0.7016532219698032,0.0064003318019979945,0.7035629749298096,0.678855299949646,0.725525975227356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0
